date,learningRate,trainAccuracy,testAccuracy,loss
45,3.600064800779457e-05,76.43478260869566,91.23303167420815,101
46,3.600064800779457e-05,74.43478260869566,91.11990950226244,101
47,3.600064800779457e-05,75.56521739130434,90.9502262443439,101
48,3.600064800779457e-05,75.0,91.17647058823529,101
49,3.600064800779457e-05,74.8695652173913,90.9502262443439,101
50,3.600064800779457e-05,74.1304347826087,90.83710407239819,101
51,3.600064800779457e-05,75.6086956521739,91.34615384615384,101
52,3.600064800779457e-05,75.47826086956522,91.11990950226244,101
53,3.600064800779457e-05,74.56521739130434,91.06334841628959,101
54,3.600064800779457e-05,75.26086956521739,91.11990950226244,101
55,3.600064800779457e-05,76.69565217391305,90.72398190045249,101
56,3.600064800779457e-05,76.3913043478261,91.289592760181,101
57,3.600064800779457e-05,75.65217391304348,90.83710407239819,101
58,3.600064800779457e-05,76.65217391304348,91.23303167420815,101
59,3.600064800779457e-05,75.56521739130434,91.06334841628959,101
60,3.600064800779457e-05,75.26086956521739,91.34615384615384,101
61,3.600064800779457e-05,75.69565217391305,91.23303167420815,101
62,3.600064800779457e-05,75.08695652173913,91.11990950226244,101
63,3.600064800779457e-05,75.82608695652173,91.57239819004525,101
64,3.600064800779457e-05,75.0,91.17647058823529,101
65,3.600064800779457e-05,76.6086956521739,91.11990950226244,101
66,3.600064800779457e-05,76.1304347826087,91.4027149321267,101
67,3.600064800779457e-05,73.3913043478261,91.23303167420815,101
68,3.600064800779457e-05,76.3913043478261,91.06334841628959,101
69,3.600064800779457e-05,74.65217391304348,90.72398190045249,101
70,3.600064800779457e-05,76.43478260869566,90.89366515837104,101
71,3.600064800779457e-05,76.0,91.11990950226244,101
72,3.600064800779457e-05,75.91304347826087,91.06334841628959,101
73,3.600064800779457e-05,75.43478260869566,90.9502262443439,101
74,3.600064800779457e-05,76.56521739130434,91.06334841628959,101
75,3.600064800779457e-05,75.78260869565217,91.45927601809954,101
76,3.600064800779457e-05,77.08695652173913,91.289592760181,101
77,3.600064800779457e-05,75.95652173913044,91.45927601809954,101
78,3.600064800779457e-05,75.08695652173913,91.06334841628959,101
79,3.600064800779457e-05,76.17391304347827,91.45927601809954,101
80,3.600064800779457e-05,77.0,91.23303167420815,101
81,3.600064800779457e-05,77.3913043478261,91.23303167420815,101
82,3.600064800779457e-05,76.73913043478261,91.17647058823529,101
83,3.600064800779457e-05,75.0,91.4027149321267,101
84,3.600064800779457e-05,75.47826086956522,91.34615384615384,101
85,3.600064800779457e-05,77.56521739130434,91.289592760181,101
86,3.600064800779457e-05,75.43478260869566,91.289592760181,101
87,3.600064800779457e-05,76.26086956521739,91.06334841628959,101
88,3.600064800779457e-05,76.08695652173913,91.45927601809954,101
89,3.600064800779457e-05,76.47826086956522,91.23303167420815,101
90,3.600064800779457e-05,77.04347826086956,91.45927601809954,101
91,3.600064800779457e-05,75.0,91.289592760181,101
92,3.600064800779457e-05,76.56521739130434,91.17647058823529,101
93,3.600064800779457e-05,74.95652173913044,90.61085972850678,101
94,3.600064800779457e-05,77.26086956521739,91.00678733031674,101
95,3.600064800779457e-05,76.65217391304348,91.23303167420815,101
96,3.600064800779457e-05,77.08695652173913,90.83710407239819,101
97,3.600064800779457e-05,76.82608695652173,91.00678733031674,101
98,3.600064800779457e-05,76.0,91.06334841628959,101
99,3.600064800779457e-05,75.26086956521739,91.11990950226244,101
100,3.600064800779457e-05,74.30434782608695,90.66742081447964,101
101,3.600064800779457e-05,75.52173913043478,91.17647058823529,101
102,3.600064800779457e-05,76.73913043478261,91.06334841628959,101
103,3.600064800779457e-05,76.43478260869566,91.11990950226244,101
104,3.600064800779457e-05,76.69565217391305,91.11990950226244,101
105,3.600064800779457e-05,74.95652173913044,91.00678733031674,101
106,3.600064800779457e-05,76.21739130434783,90.89366515837104,101
107,3.600064800779457e-05,74.91304347826087,90.72398190045249,101
108,3.600064800779457e-05,75.73913043478261,90.83710407239819,101
109,3.600064800779457e-05,76.30434782608695,91.23303167420815,101
110,3.600064800779457e-05,75.34782608695652,90.89366515837104,101
111,3.600064800779457e-05,75.95652173913044,90.89366515837104,101
112,3.600064800779457e-05,77.30434782608695,91.11990950226244,101
113,3.600064800779457e-05,76.3913043478261,90.9502262443439,101
114,3.600064800779457e-05,76.21739130434783,91.11990950226244,101
115,3.600064800779457e-05,76.91304347826087,91.00678733031674,101
116,3.600064800779457e-05,75.17391304347827,90.78054298642535,101
117,3.600064800779457e-05,77.17391304347827,90.83710407239819,101
118,3.600064800779457e-05,75.65217391304348,90.72398190045249,101
119,3.600064800779457e-05,76.3913043478261,91.17647058823529,101
120,3.600064800779457e-05,76.04347826086956,90.9502262443439,101
121,3.600064800779457e-05,76.95652173913044,90.9502262443439,101
122,3.600064800779457e-05,75.6086956521739,91.00678733031674,101
123,3.600064800779457e-05,73.6086956521739,91.289592760181,101
124,3.600064800779457e-05,76.6086956521739,91.51583710407239,101
125,3.600064800779457e-05,75.91304347826087,91.11990950226244,101
126,3.600064800779457e-05,77.04347826086956,91.4027149321267,101
127,3.600064800779457e-05,77.26086956521739,91.06334841628959,101
128,3.600064800779457e-05,77.26086956521739,91.289592760181,101
129,3.600064800779457e-05,76.8695652173913,91.34615384615384,101
130,3.600064800779457e-05,75.95652173913044,91.34615384615384,101
131,3.600064800779457e-05,76.34782608695652,91.17647058823529,101
132,3.600064800779457e-05,76.08695652173913,91.11990950226244,101
133,3.600064800779457e-05,76.47826086956522,91.17647058823529,101
134,3.600064800779457e-05,76.3913043478261,91.00678733031674,101
135,3.600064800779457e-05,76.08695652173913,91.11990950226244,101
136,3.600064800779457e-05,77.08695652173913,91.34615384615384,101
137,3.600064800779457e-05,77.0,91.17647058823529,101
138,3.600064800779457e-05,76.78260869565217,91.11990950226244,101
139,3.600064800779457e-05,76.95652173913044,90.9502262443439,101
140,3.600064800779457e-05,77.08695652173913,91.51583710407239,101
141,3.600064800779457e-05,75.73913043478261,91.23303167420815,101
142,3.600064800779457e-05,76.3913043478261,91.00678733031674,101
143,3.600064800779457e-05,73.04347826086956,91.00678733031674,101
144,3.600064800779457e-05,76.56521739130434,90.9502262443439,101
145,3.600064800779457e-05,75.82608695652173,91.11990950226244,101
146,3.600064800779457e-05,77.6086956521739,91.23303167420815,101
147,3.600064800779457e-05,76.1304347826087,91.11990950226244,101
148,3.600064800779457e-05,75.08695652173913,90.9502262443439,101
149,3.600064800779457e-05,75.95652173913044,91.34615384615384,101
150,3.600064800779457e-05,77.26086956521739,91.289592760181,101
151,3.600064800779457e-05,76.6086956521739,90.9502262443439,101
152,3.600064800779457e-05,77.78260869565217,90.89366515837104,101
153,3.600064800779457e-05,76.26086956521739,90.9502262443439,101
154,3.600064800779457e-05,76.43478260869566,91.17647058823529,101
155,3.600064800779457e-05,75.78260869565217,91.17647058823529,101
156,3.600064800779457e-05,75.56521739130434,91.06334841628959,101
157,3.600064800779457e-05,77.73913043478261,91.11990950226244,101
158,3.600064800779457e-05,75.0,91.11990950226244,101
159,3.600064800779457e-05,76.04347826086956,91.17647058823529,101
160,3.600064800779457e-05,75.78260869565217,91.17647058823529,101
161,3.600064800779457e-05,76.73913043478261,91.17647058823529,101
162,3.600064800779457e-05,77.08695652173913,91.11990950226244,101
163,3.600064800779457e-05,75.26086956521739,91.17647058823529,101
164,3.600064800779457e-05,75.56521739130434,90.83710407239819,101
165,3.600064800779457e-05,76.78260869565217,91.4027149321267,101
166,3.600064800779457e-05,76.52173913043478,91.06334841628959,101
167,3.600064800779457e-05,75.65217391304348,91.34615384615384,101
168,3.600064800779457e-05,76.78260869565217,91.06334841628959,101
169,3.600064800779457e-05,75.08695652173913,90.89366515837104,101
170,3.600064800779457e-05,78.17391304347827,90.38461538461539,101
171,3.600064800779457e-05,76.78260869565217,90.89366515837104,101
172,3.600064800779457e-05,76.52173913043478,91.00678733031674,101
173,3.600064800779457e-05,77.26086956521739,90.89366515837104,101
174,3.600064800779457e-05,76.34782608695652,90.83710407239819,101
175,3.600064800779457e-05,75.95652173913044,90.9502262443439,101
176,3.600064800779457e-05,76.26086956521739,91.289592760181,101
177,3.600064800779457e-05,76.21739130434783,91.00678733031674,101
178,3.600064800779457e-05,76.21739130434783,90.9502262443439,101
179,3.600064800779457e-05,75.1304347826087,90.9502262443439,101
180,3.600064800779457e-05,76.65217391304348,91.11990950226244,101
181,3.600064800779457e-05,75.3913043478261,91.06334841628959,101
182,3.600064800779457e-05,77.21739130434783,90.78054298642535,101
183,3.600064800779457e-05,75.6086956521739,91.00678733031674,101
184,3.600064800779457e-05,77.34782608695652,91.00678733031674,101
185,3.600064800779457e-05,77.30434782608695,90.89366515837104,101
186,3.600064800779457e-05,75.17391304347827,91.17647058823529,101
187,3.600064800779457e-05,74.21739130434783,90.72398190045249,101
188,3.600064800779457e-05,77.78260869565217,91.06334841628959,101
189,3.600064800779457e-05,75.52173913043478,91.06334841628959,101
190,3.600064800779457e-05,76.26086956521739,91.00678733031674,101
191,3.600064800779457e-05,77.30434782608695,91.00678733031674,101
192,3.600064800779457e-05,76.43478260869566,90.9502262443439,101
193,3.600064800779457e-05,75.0,91.17647058823529,101
194,3.600064800779457e-05,75.3913043478261,91.00678733031674,101
195,3.600064800779457e-05,76.47826086956522,91.06334841628959,101
196,3.600064800779457e-05,76.91304347826087,90.89366515837104,101
197,3.600064800779457e-05,77.26086956521739,90.9502262443439,101
198,3.600064800779457e-05,77.0,91.11990950226244,101
199,3.600064800779457e-05,76.0,91.00678733031674,101
200,3.600064800779457e-05,76.43478260869566,91.11990950226244,101
201,3.600064800779457e-05,75.30434782608695,91.06334841628959,101
202,3.600064800779457e-05,76.17391304347827,91.00678733031674,101
203,3.600064800779457e-05,76.26086956521739,91.06334841628959,101
204,3.600064800779457e-05,77.43478260869566,91.289592760181,101
205,3.600064800779457e-05,76.8695652173913,90.9502262443439,101
206,3.600064800779457e-05,76.34782608695652,91.11990950226244,101
207,3.600064800779457e-05,75.69565217391305,91.06334841628959,101
208,3.600064800779457e-05,75.56521739130434,90.9502262443439,101
209,3.600064800779457e-05,76.82608695652173,91.00678733031674,101
210,3.600064800779457e-05,77.56521739130434,91.17647058823529,101
211,3.600064800779457e-05,76.3913043478261,91.00678733031674,101
212,3.600064800779457e-05,77.43478260869566,91.06334841628959,101
213,3.600064800779457e-05,76.26086956521739,91.17647058823529,101
214,3.600064800779457e-05,76.8695652173913,90.9502262443439,101
215,3.600064800779457e-05,75.69565217391305,91.4027149321267,101
216,3.600064800779457e-05,74.69565217391305,90.9502262443439,101
217,3.600064800779457e-05,76.0,91.00678733031674,101
218,3.600064800779457e-05,75.8695652173913,91.06334841628959,101
219,3.600064800779457e-05,77.82608695652173,91.06334841628959,101
220,3.600064800779457e-05,76.3913043478261,91.00678733031674,101
221,3.600064800779457e-05,76.78260869565217,91.17647058823529,101
222,3.600064800779457e-05,76.65217391304348,91.06334841628959,101
223,3.600064800779457e-05,76.65217391304348,91.06334841628959,101
224,3.600064800779457e-05,77.6086956521739,91.06334841628959,101
225,3.600064800779457e-05,75.91304347826087,91.17647058823529,101
226,3.600064800779457e-05,75.65217391304348,91.00678733031674,101
227,3.600064800779457e-05,76.73913043478261,90.83710407239819,101
228,3.600064800779457e-05,74.34782608695652,91.06334841628959,101
229,3.600064800779457e-05,77.82608695652173,91.06334841628959,101
230,3.600064800779457e-05,76.47826086956522,91.00678733031674,101
231,3.600064800779457e-05,76.65217391304348,90.9502262443439,101
232,3.600064800779457e-05,77.82608695652173,91.00678733031674,101
233,3.600064800779457e-05,76.69565217391305,91.17647058823529,101
234,3.600064800779457e-05,77.04347826086956,91.00678733031674,101
235,3.600064800779457e-05,75.78260869565217,91.06334841628959,101
236,3.600064800779457e-05,76.73913043478261,90.78054298642535,101
237,3.600064800779457e-05,75.6086956521739,91.17647058823529,101
238,3.600064800779457e-05,75.69565217391305,91.06334841628959,101
239,3.600064800779457e-05,77.6086956521739,91.06334841628959,101
240,3.600064800779457e-05,76.78260869565217,90.9502262443439,101
241,3.600064800779457e-05,74.95652173913044,90.83710407239819,101
242,3.600064800779457e-05,76.43478260869566,91.06334841628959,101
243,3.600064800779457e-05,75.69565217391305,91.06334841628959,101
244,3.600064800779457e-05,75.91304347826087,90.78054298642535,101
245,3.600064800779457e-05,76.73913043478261,91.289592760181,101
246,3.600064800779457e-05,77.17391304347827,91.17647058823529,101
247,3.600064800779457e-05,77.17391304347827,91.17647058823529,101
248,3.600064800779457e-05,75.82608695652173,90.9502262443439,101
249,3.600064800779457e-05,77.47826086956522,90.89366515837104,101
250,3.600064800779457e-05,77.69565217391305,91.00678733031674,101
251,3.600064800779457e-05,77.43478260869566,91.17647058823529,101
252,3.600064800779457e-05,76.8695652173913,91.06334841628959,101
253,3.600064800779457e-05,76.65217391304348,91.06334841628959,101
254,3.600064800779457e-05,76.8695652173913,91.289592760181,101
255,3.600064800779457e-05,75.91304347826087,91.23303167420815,101
256,3.600064800779457e-05,76.30434782608695,91.06334841628959,101
257,3.600064800779457e-05,76.65217391304348,91.06334841628959,101
258,3.600064800779457e-05,77.8695652173913,90.9502262443439,101
259,3.600064800779457e-05,77.78260869565217,91.06334841628959,101
260,3.600064800779457e-05,76.3913043478261,91.23303167420815,101
261,3.600064800779457e-05,77.26086956521739,90.9502262443439,101
262,3.600064800779457e-05,76.69565217391305,91.11990950226244,101
263,3.600064800779457e-05,77.8695652173913,91.23303167420815,101
264,3.600064800779457e-05,77.78260869565217,91.00678733031674,101
265,3.600064800779457e-05,76.04347826086956,91.23303167420815,101
266,3.600064800779457e-05,76.1304347826087,90.9502262443439,101
267,3.600064800779457e-05,77.26086956521739,91.06334841628959,101
268,3.600064800779457e-05,76.95652173913044,91.34615384615384,101
269,3.600064800779457e-05,75.65217391304348,91.00678733031674,101
270,3.600064800779457e-05,76.34782608695652,91.00678733031674,101
271,3.600064800779457e-05,77.82608695652173,91.00678733031674,101
272,3.600064800779457e-05,76.8695652173913,91.00678733031674,101
273,3.600064800779457e-05,76.82608695652173,91.17647058823529,101
274,3.600064800779457e-05,76.34782608695652,90.89366515837104,101
275,3.600064800779457e-05,76.3913043478261,91.06334841628959,101
276,3.600064800779457e-05,77.21739130434783,90.9502262443439,101
277,3.600064800779457e-05,75.91304347826087,91.17647058823529,101
278,3.600064800779457e-05,76.91304347826087,91.11990950226244,101
279,3.600064800779457e-05,77.30434782608695,91.06334841628959,101
0,6.400204804379861e-05,79.65217391304348,89.81900452488688,101.0
1,6.400204804379861e-05,81.69565217391305,90.10180995475113,101.0
2,6.400204804379861e-05,78.73913043478261,90.27149321266968,101.0
3,6.400204804379861e-05,79.08695652173913,88.80090497737557,101.0
4,6.400204804379861e-05,78.65217391304348,90.27149321266968,101.0
5,6.400204804379861e-05,77.21739130434783,90.27149321266968,101.0
6,6.400204804379861e-05,75.30434782608695,90.21493212669684,101.0
7,6.400204804379861e-05,75.26086956521739,90.04524886877829,101.0
8,6.400204804379861e-05,74.95652173913044,89.70588235294117,101.0
9,6.400204804379861e-05,75.52173913043478,89.98868778280543,101.0
10,6.400204804379861e-05,72.73913043478261,90.10180995475113,101.0
11,6.400204804379861e-05,75.52173913043478,90.10180995475113,101.0
12,6.400204804379861e-05,73.8695652173913,89.70588235294117,101.0
13,6.400204804379861e-05,73.17391304347827,89.98868778280543,101.0
14,6.400204804379861e-05,74.1304347826087,89.64932126696833,101.0
15,6.400204804379861e-05,73.78260869565217,89.36651583710407,101.0
16,6.400204804379861e-05,73.91304347826087,89.30995475113123,101.0
17,6.400204804379861e-05,73.91304347826087,89.59276018099548,101.0
18,6.400204804379861e-05,73.0,89.64932126696833,101.0
19,6.400204804379861e-05,73.82608695652173,89.70588235294117,101.0
20,6.400204804379861e-05,73.91304347826087,89.87556561085974,101.0
21,6.400204804379861e-05,73.82608695652173,89.76244343891403,101.0
22,6.400204804379861e-05,73.69565217391305,89.76244343891403,101.0
23,6.400204804379861e-05,73.08695652173913,89.53619909502262,101.0
24,6.400204804379861e-05,73.04347826086956,89.87556561085974,101.0
25,6.400204804379861e-05,73.65217391304348,89.42307692307693,101.0
26,6.400204804379861e-05,74.56521739130434,89.59276018099548,101.0
27,6.400204804379861e-05,73.78260869565217,89.47963800904978,101.0
28,6.400204804379861e-05,74.52173913043478,89.47963800904978,101.0
29,6.400204804379861e-05,74.56521739130434,89.76244343891403,101.0
30,6.400204804379861e-05,74.56521739130434,89.76244343891403,101.0
31,6.400204804379861e-05,73.78260869565217,89.36651583710407,101.0
32,6.400204804379861e-05,73.78260869565217,89.42307692307693,101.0
33,6.400204804379861e-05,73.73913043478261,89.93212669683258,96.28444842022398
34,6.400204804379861e-05,74.56521739130434,89.47963800904978,83.20832318099944
35,6.400204804379861e-05,71.3913043478261,89.64932126696833,101.0
36,6.400204804379861e-05,74.52173913043478,89.64932126696833,81.43563774697806
37,6.400204804379861e-05,71.43478260869566,89.30995475113123,80.74553865210518
38,6.400204804379861e-05,74.65217391304348,89.53619909502262,80.21761759022333
39,6.400204804379861e-05,74.6086956521739,88.97058823529412,74.08768714851011
40,6.400204804379861e-05,73.0,89.47963800904978,79.69591330696383
41,6.400204804379861e-05,74.43478260869566,89.53619909502262,67.52425386368273
42,6.400204804379861e-05,72.91304347826087,89.02714932126696,67.24961142501105
43,6.400204804379861e-05,73.82608695652173,88.85746606334841,66.75133527580486
44,6.400204804379861e-05,73.82608695652173,89.47963800904978,66.28340894518338
45,6.400204804379861e-05,73.78260869565217,89.36651583710407,65.78933085497145
46,6.400204804379861e-05,74.6086956521739,89.42307692307693,64.98177438979442
47,6.400204804379861e-05,73.82608695652173,89.59276018099548,65.45632516803302
48,6.400204804379861e-05,73.82608695652173,89.08371040723982,65.13237103657879
49,6.400204804379861e-05,74.52173913043478,89.36651583710407,64.45417023223483
50,6.400204804379861e-05,72.95652173913044,89.47963800904978,63.95734767631992
51,6.400204804379861e-05,73.8695652173913,89.53619909502262,63.62035975629545
52,6.400204804379861e-05,73.04347826086956,89.36651583710407,63.316481017872036
53,6.400204804379861e-05,72.21739130434783,89.08371040723982,63.343459069121465
54,6.400204804379861e-05,73.0,89.02714932126696,63.600120760257475
55,6.400204804379861e-05,73.04347826086956,88.68778280542986,63.07440535469062
56,6.400204804379861e-05,73.78260869565217,88.51809954751131,63.36338084302437
57,6.400204804379861e-05,72.95652173913044,88.85746606334841,62.87118031418093
58,6.400204804379861e-05,73.82608695652173,89.19683257918552,62.96321166193356
59,6.400204804379861e-05,72.26086956521739,89.42307692307693,62.71392349381526
60,6.400204804379861e-05,73.8695652173913,89.30995475113123,62.52753199887988
61,6.400204804379861e-05,72.21739130434783,89.14027149321268,62.5915277192531
62,6.400204804379861e-05,72.91304347826087,89.19683257918552,62.310201657237485
63,6.400204804379861e-05,73.91304347826087,89.25339366515837,62.32995534538412
64,6.400204804379861e-05,73.0,89.19683257918552,62.23538339836523
65,6.400204804379861e-05,73.0,88.91402714932126,66.85505593802942
66,6.400204804379861e-05,73.04347826086956,88.57466063348416,65.07371854664676
67,6.400204804379861e-05,73.8695652173913,89.08371040723982,62.786917814620494
68,6.400204804379861e-05,74.78260869565217,89.19683257918552,62.225194224763825
69,6.400204804379861e-05,73.73913043478261,89.02714932126696,61.959992475686185
70,6.400204804379861e-05,72.21739130434783,89.08371040723982,61.9855101402525
71,6.400204804379861e-05,72.1304347826087,89.08371040723982,62.13256486611816
72,6.400204804379861e-05,72.95652173913044,89.30995475113123,61.84801390678014
73,6.400204804379861e-05,72.95652173913044,89.42307692307693,61.77328710403779
74,6.400204804379861e-05,74.6086956521739,89.25339366515837,61.67417590015406
75,6.400204804379861e-05,73.73913043478261,89.30995475113123,101.0
76,6.400204804379861e-05,71.52173913043478,89.42307692307693,61.807203270575926
77,6.400204804379861e-05,73.8695652173913,89.30995475113123,61.66204492841169
78,6.400204804379861e-05,73.78260869565217,89.36651583710407,61.575906495588995
79,6.400204804379861e-05,73.1304347826087,89.53619909502262,61.653415612754934
80,6.400204804379861e-05,74.08695652173913,89.08371040723982,61.56939767989451
81,6.400204804379861e-05,73.95652173913044,89.19683257918552,61.56825751784945
82,6.400204804379861e-05,73.8695652173913,89.19683257918552,61.58139333382005
83,6.400204804379861e-05,73.82608695652173,89.14027149321268,61.548654215774775
84,6.400204804379861e-05,73.91304347826087,89.19683257918552,61.547065141012745
85,6.400204804379861e-05,73.91304347826087,89.30995475113123,61.49378990369808
86,6.400204804379861e-05,73.1304347826087,89.36651583710407,61.479016998276606
87,6.400204804379861e-05,74.1304347826087,89.36651583710407,61.4693768850133
88,6.400204804379861e-05,74.65217391304348,88.85746606334841,61.4579445072551
89,6.400204804379861e-05,73.82608695652173,89.25339366515837,61.47491916629445
90,6.400204804379861e-05,73.08695652173913,89.14027149321268,61.4846030791776
91,6.400204804379861e-05,73.04347826086956,89.30995475113123,61.4483911037931
92,6.400204804379861e-05,74.0,89.14027149321268,61.437663538084095
93,6.400204804379861e-05,73.8695652173913,89.30995475113123,61.42537109946083
94,6.400204804379861e-05,74.8695652173913,88.80090497737557,61.459146812052026
95,6.400204804379861e-05,73.8695652173913,89.19683257918552,61.38503238730861
96,6.400204804379861e-05,73.91304347826087,89.42307692307693,61.40829888665947
97,6.400204804379861e-05,73.91304347826087,89.25339366515837,61.47060490608134
98,6.400204804379861e-05,74.91304347826087,89.14027149321268,61.54656495159988
99,6.400204804379861e-05,73.95652173913044,89.19683257918552,61.4321900842934
100,6.400204804379861e-05,73.95652173913044,89.19683257918552,61.4310825671292
101,6.400204804379861e-05,74.73913043478261,89.25339366515837,61.37151883322866
102,6.400204804379861e-05,74.91304347826087,89.42307692307693,61.381381027485595
103,6.400204804379861e-05,74.0,89.36651583710407,61.38316221919883
104,6.400204804379861e-05,74.8695652173913,88.97058823529412,61.35697866506551
105,6.400204804379861e-05,74.78260869565217,89.42307692307693,61.322941229698934
106,6.400204804379861e-05,74.1304347826087,89.14027149321268,61.364058852600664
107,6.400204804379861e-05,73.17391304347827,89.19683257918552,61.353912074928694
108,6.400204804379861e-05,74.78260869565217,89.08371040723982,61.32130078952523
109,6.400204804379861e-05,74.08695652173913,89.14027149321268,61.3209672822331
110,6.400204804379861e-05,74.21739130434783,89.02714932126696,61.333514344827876
111,6.400204804379861e-05,74.04347826086956,89.25339366515837,61.30877437143404
112,6.400204804379861e-05,73.26086956521739,89.30995475113123,61.32907075427837
113,6.400204804379861e-05,74.08695652173913,89.30995475113123,61.30717618482026
114,6.400204804379861e-05,73.17391304347827,88.97058823529412,61.313130789051726
115,6.400204804379861e-05,74.08695652173913,89.25339366515837,61.30645255603746
116,6.400204804379861e-05,74.30434782608695,89.36651583710407,61.29181573797604
117,6.400204804379861e-05,73.30434782608695,89.25339366515837,61.29450157218936
118,6.400204804379861e-05,73.3913043478261,89.19683257918552,61.288646788781755
119,6.400204804379861e-05,73.1304347826087,89.36651583710407,61.28684504225891
120,6.400204804379861e-05,75.1304347826087,89.08371040723982,61.29058385394393
121,6.400204804379861e-05,74.08695652173913,89.08371040723982,61.2780975451207
122,6.400204804379861e-05,73.21739130434783,89.30995475113123,61.267739668508746
123,6.400204804379861e-05,74.17391304347827,89.25339366515837,61.2750240301466
124,6.400204804379861e-05,74.30434782608695,89.25339366515837,61.27430687831846
125,6.400204804379861e-05,74.1304347826087,89.42307692307693,61.27305686974939
126,6.400204804379861e-05,73.34782608695652,89.30995475113123,61.30183908263342
127,6.400204804379861e-05,73.52173913043478,89.30995475113123,61.26431997273238
128,6.400204804379861e-05,73.3913043478261,88.97058823529412,61.25338807039004
129,6.400204804379861e-05,74.91304347826087,89.25339366515837,61.29533139819219
130,6.400204804379861e-05,74.82608695652173,89.14027149321268,61.255694820916375
131,6.400204804379861e-05,75.08695652173913,89.14027149321268,61.24697649464233
132,6.400204804379861e-05,73.52173913043478,89.08371040723982,61.266748415706076
133,6.400204804379861e-05,73.30434782608695,89.19683257918552,61.245629464579196
134,6.400204804379861e-05,74.17391304347827,89.59276018099548,61.24481832816262
135,6.400204804379861e-05,74.1304347826087,89.25339366515837,61.262163818591254
136,6.400204804379861e-05,75.0,89.19683257918552,61.24630023563362
137,6.400204804379861e-05,71.04347826086956,89.30995475113123,61.23983938317827
138,6.400204804379861e-05,72.0,89.19683257918552,61.227690869355165
139,6.400204804379861e-05,73.73913043478261,89.19683257918552,61.27397468764052
140,6.400204804379861e-05,74.17391304347827,89.19683257918552,61.28434531033828
141,6.400204804379861e-05,74.34782608695652,89.25339366515837,61.233254827928484
142,6.400204804379861e-05,74.3913043478261,89.02714932126696,61.22511612314987
143,6.400204804379861e-05,74.34782608695652,88.97058823529412,61.23983462925737
144,6.400204804379861e-05,74.34782608695652,89.42307692307693,61.236691208250704
145,6.400204804379861e-05,74.95652173913044,89.25339366515837,61.22910585621392
146,6.400204804379861e-05,74.56521739130434,89.19683257918552,61.215415704298174
147,6.400204804379861e-05,74.30434782608695,89.08371040723982,61.215765549074966
148,6.400204804379861e-05,74.30434782608695,89.14027149321268,61.22427942565359
149,6.400204804379861e-05,74.43478260869566,89.25339366515837,101.0
150,6.400204804379861e-05,74.43478260869566,89.25339366515837,61.226199088338504
151,6.400204804379861e-05,75.21739130434783,89.25339366515837,61.2263714061318
152,6.400204804379861e-05,75.08695652173913,89.25339366515837,61.21959318773841
153,6.400204804379861e-05,75.17391304347827,89.08371040723982,61.208653383528976
154,6.400204804379861e-05,74.78260869565217,89.36651583710407,61.20748964986768
155,6.400204804379861e-05,74.26086956521739,88.97058823529412,61.218488838526156
156,6.400204804379861e-05,74.52173913043478,89.25339366515837,61.21414977010713
157,6.400204804379861e-05,74.21739130434783,88.97058823529412,61.20930201077894
158,6.400204804379861e-05,73.52173913043478,89.08371040723982,61.21435446453371
159,6.400204804379861e-05,74.30434782608695,89.30995475113123,61.219147878214045
160,6.400204804379861e-05,72.91304347826087,89.19683257918552,61.21242718996338
161,6.400204804379861e-05,75.17391304347827,88.85746606334841,61.203658644428835
162,6.400204804379861e-05,74.78260869565217,89.19683257918552,61.200626445212905
163,6.400204804379861e-05,75.21739130434783,89.19683257918552,61.198417309123734
164,6.400204804379861e-05,75.21739130434783,88.97058823529412,61.195814915623956
165,6.400204804379861e-05,74.47826086956522,89.19683257918552,61.194293610005055
166,6.400204804379861e-05,75.26086956521739,89.02714932126696,61.19309354058595
167,6.400204804379861e-05,73.82608695652173,88.97058823529412,61.19920329181932
168,6.400204804379861e-05,74.3913043478261,89.25339366515837,61.191339948567006
169,6.400204804379861e-05,74.47826086956522,89.19683257918552,61.20366718792154
170,6.400204804379861e-05,74.34782608695652,89.08371040723982,61.1945011585308
171,6.400204804379861e-05,73.69565217391305,89.19683257918552,61.191994170455835
172,6.400204804379861e-05,75.30434782608695,89.02714932126696,61.18914299516726
173,6.400204804379861e-05,75.6086956521739,89.19683257918552,61.19100547145101
174,6.400204804379861e-05,73.0,89.14027149321268,61.19027992017041
175,6.400204804379861e-05,73.73913043478261,88.91402714932126,61.184356555065236
176,6.400204804379861e-05,73.95652173913044,89.02714932126696,61.18425605805975
177,6.400204804379861e-05,75.6086956521739,89.02714932126696,61.19002889104392
178,6.400204804379861e-05,73.82608695652173,89.14027149321268,61.190938696887784
179,6.400204804379861e-05,73.65217391304348,89.08371040723982,61.185409782553066
180,6.400204804379861e-05,74.6086956521739,89.19683257918552,61.182888359041456
181,6.400204804379861e-05,75.6086956521739,88.91402714932126,61.182923724692515
182,6.400204804379861e-05,74.52173913043478,89.02714932126696,61.1833471464469
183,6.400204804379861e-05,73.0,89.02714932126696,61.179385802287186
184,6.400204804379861e-05,74.47826086956522,88.91402714932126,61.179460465032406
185,6.400204804379861e-05,73.04347826086956,89.02714932126696,61.183805642118074
186,6.400204804379861e-05,74.6086956521739,89.14027149321268,61.17812393378067
